,age,count
1380,32.75,4
6371,32.75,3
6372,32.75,1
4083,32.75,2
4084,32.75,2
10140,32.75,3
10141,32.75,1
7083,32.75,4
10832,32.75,2
10833,32.75,2
9296,32.75,1
9297,32.75,3
3893,32.75,4
9082,32.75,2
9083,32.75,2
11490,32.75,2
11491,32.75,2
7460,32.75,4
5980,32.75,4
5123,32.75,4
5060,32.75,4
6284,32.75,4
7120,32.75,4
3905,32.75,4
4851,32.75,3
4852,32.75,1
1979,32.75,4
2026,32.75,4
6084,32.75,2
6085,32.75,2
1254,32.75,4
5171,32.75,4
51,32.8,5
10914,32.8,4
10915,32.8,1
10171,32.8,2
10172,32.8,3
3694,32.8,4
3695,32.8,1
726,32.8,5
2002,32.8,5
7185,32.8,3
7186,32.8,2
2780,32.8,5
5113,32.8,5
7246,32.8,5
2972,33.0,2
2973,33.0,1
770,33.0,4
803,33.0,3
1401,33.0,3
5235,33.0,4
250,33.0,3
11550,33.0,5
7145,33.0,3
6026,33.0,1
6027,33.0,2
1956,33.0,2
1957,33.0,2
8489,33.0,5
6017,33.0,1
6018,33.0,2
10882,33.0,4
377,33.0,3
9968,33.0,3
5933,33.0,3
3841,33.0,4
10791,33.0,3
10884,33.0,4
6013,33.0,1
6014,33.0,2
10927,33.0,4
8083,33.0,1
8084,33.0,2
8087,33.0,3
6147,33.0,3
11885,33.0,4
11886,33.0,1
4817,33.0,1
4818,33.0,2
10224,33.0,3
5961,33.0,5
5940,33.0,2
5941,33.0,2
10953,33.0,3
10954,33.0,1
9312,33.0,3
9313,33.0,1
209,33.0,3
6171,33.0,3
6288,33.0,3
8207,33.0,4
5966,33.0,2
5967,33.0,2
9165,33.0,2
9166,33.0,1
2669,33.0,3
10234,33.0,3
3718,33.0,2
3719,33.0,1
1826,33.0,3
5098,33.0,4
1349,33.0,3
9994,33.0,3
9995,33.0,1
11522,33.0,3
4868,33.0,3
9055,33.0,3
4807,33.0,3
10912,33.0,2
10913,33.0,2
8226,33.0,3
8227,33.0,1
9367,33.0,4
9276,33.0,2
9277,33.0,1
4926,33.0,3
4927,33.0,1
10167,33.0,3
5027,33.0,3
8291,33.0,2
8292,33.0,1
782,33.0,1
783,33.0,3
256,33.0,3
6092,33.0,1
6093,33.0,2
9137,33.0,2
9138,33.0,1
4895,33.0,4
199,33.0,4
200,33.0,1
1258,33.0,5
9195,33.0,3
9196,33.0,1
6089,33.0,3
7247,33.0,1
7248,33.0,2
2091,33.0,3
2817,33.0,3
2021,33.0,3
766,33.0,4
2168,33.2,2
2169,33.2,3
461,33.2,4
462,33.2,1
9139,33.2,2
9140,33.2,3
6028,33.2,5
9259,33.2,5
5987,33.2,1
5988,33.2,4
5934,33.2,5
8120,33.2,3
8121,33.2,2
5088,33.2,5
11495,33.2,4
11496,33.2,1
10875,33.2,5
10023,33.2,5
3688,33.2,5
390,33.2,5
3720,33.2,5
1226,33.2,5
3908,33.2,2
3909,33.2,3
2961,33.25,3
2962,33.25,1
8543,33.25,3
8544,33.25,1
8442,33.25,4
9039,33.25,3
9040,33.25,1
6015,33.25,3
6016,33.25,1
9090,33.25,4
10168,33.25,4
5106,33.25,3
5107,33.25,1
7457,33.25,4
10809,33.25,1
10810,33.25,3
1880,33.25,2
1881,33.25,2
10952,33.25,4
1835,33.25,4
10963,33.25,4
8311,33.25,3
8312,33.25,1
5130,33.25,4
7303,33.25,4
9062,33.25,2
9063,33.25,2
11479,33.25,2
11480,33.25,2
8080,33.25,1
8081,33.25,3
8168,33.25,1
8169,33.25,3
11487,33.25,4
4913,33.25,3
4914,33.25,1
6176,33.25,4
3708,33.25,2
3709,33.25,2
6105,33.25,2
6106,33.25,2
1955,33.25,4
468,33.333333333333336,3
7487,33.333333333333336,2
7488,33.333333333333336,1
2936,33.333333333333336,3
2929,33.333333333333336,3
800,33.333333333333336,3
259,33.333333333333336,3
9285,33.333333333333336,3
8273,33.333333333333336,3
10841,33.333333333333336,3
8279,33.333333333333336,1
8280,33.333333333333336,2
1977,33.333333333333336,3
8293,33.333333333333336,1
8294,33.333333333333336,2
10933,33.333333333333336,1
10934,33.333333333333336,2
10817,33.333333333333336,1
10818,33.333333333333336,2
1219,33.333333333333336,2
1220,33.333333333333336,1
3891,33.333333333333336,3
9270,33.333333333333336,2
9271,33.333333333333336,1
10797,33.333333333333336,2
10798,33.333333333333336,1
5078,33.333333333333336,3
2789,33.333333333333336,3
5100,33.333333333333336,3
5084,33.333333333333336,3
8200,33.333333333333336,1
8201,33.333333333333336,2
12093,33.333333333333336,1
12094,33.333333333333336,2
8470,33.333333333333336,3
6190,33.333333333333336,3
9220,33.333333333333336,2
9221,33.333333333333336,1
3876,33.333333333333336,2
3877,33.333333333333336,1
6307,33.333333333333336,3
2827,33.333333333333336,3
2017,33.333333333333336,3
10244,33.333333333333336,1
10245,33.333333333333336,2
1222,33.333333333333336,3
8251,33.333333333333336,1
8252,33.333333333333336,2
11460,33.333333333333336,2
11461,33.333333333333336,1
4719,33.333333333333336,3
385,33.333333333333336,2
386,33.333333333333336,1
2830,33.333333333333336,3
1266,33.333333333333336,3
7228,33.333333333333336,1
7229,33.333333333333336,2
10178,33.333333333333336,2
10179,33.333333333333336,1
4740,33.333333333333336,1
4741,33.333333333333336,2
2663,33.333333333333336,2
2664,33.333333333333336,1
2004,33.333333333333336,3
1988,33.333333333333336,3
6338,33.4,5
1399,33.4,5
466,33.4,5
4731,33.4,3
4732,33.4,2
2802,33.4,5
91,33.4,5
8117,33.4,5
10901,33.4,4
10902,33.4,1
5983,33.4,5
10230,33.4,4
10231,33.4,1
9180,33.4,2
9181,33.4,3
6326,33.4,5
6360,33.5,2
6361,33.5,2
8078,33.5,1
8079,33.5,3
2796,33.5,4
10900,33.5,4
3649,33.5,2
3650,33.5,2
9244,33.5,4
9084,33.5,2
9085,33.5,2
9316,33.5,2
9317,33.5,2
2807,33.5,4
4796,33.5,4
10896,33.5,3
10897,33.5,1
1248,33.5,4
2570,33.5,3
2571,33.5,1
1221,33.5,4
5099,33.5,4
3748,33.5,4
3931,33.5,4
4054,33.6,4
4055,33.6,1
4047,33.6,3
4048,33.6,2
4879,33.6,5
7152,33.6,3
7153,33.6,2
10025,33.6,3
10026,33.6,2
9091,33.6,3
9092,33.6,2
10039,33.6,3
10040,33.6,2
2806,33.6,5
3926,33.6,5
1857,33.6,5
7,33.666666666666664,3
2150,33.666666666666664,1
2151,33.666666666666664,2
2933,33.666666666666664,1
2934,33.666666666666664,2
9977,33.666666666666664,2
9978,33.666666666666664,1
5147,33.666666666666664,3
10145,33.666666666666664,2
10146,33.666666666666664,1
10929,33.666666666666664,1
10930,33.666666666666664,2
10111,33.666666666666664,3
8285,33.666666666666664,1
8286,33.666666666666664,2
9237,33.666666666666664,2
9238,33.666666666666664,1
9094,33.666666666666664,1
9095,33.666666666666664,2
10917,33.666666666666664,2
10918,33.666666666666664,1
5938,33.666666666666664,1
5939,33.666666666666664,2
10214,33.666666666666664,1
10215,33.666666666666664,2
2809,33.666666666666664,3
10978,33.666666666666664,1
10979,33.666666666666664,2
3951,33.666666666666664,3
10942,33.666666666666664,3
2904,33.666666666666664,2
2905,33.666666666666664,1
5152,33.666666666666664,3
10241,33.666666666666664,3
5943,33.666666666666664,3
3954,33.666666666666664,3
10239,33.666666666666664,1
10240,33.666666666666664,2
9368,33.666666666666664,2
9369,33.666666666666664,1
9295,33.666666666666664,3
688,33.666666666666664,3
6123,33.666666666666664,2
6124,33.666666666666664,1
2132,33.666666666666664,2
2133,33.666666666666664,1
112,33.666666666666664,3
10176,33.666666666666664,2
10177,33.666666666666664,1
4847,33.666666666666664,3
3738,33.666666666666664,3
1949,33.666666666666664,2
1950,33.666666666666664,1
641,33.666666666666664,2
642,33.666666666666664,1
2879,33.666666666666664,1
2880,33.666666666666664,2
741,33.666666666666664,2
742,33.666666666666664,1
7088,33.666666666666664,3
3815,33.666666666666664,3
6074,33.75,3
6075,33.75,1
6362,33.75,1
6363,33.75,3
449,33.75,4
11488,33.75,2
11489,33.75,2
10122,33.75,4
10808,33.75,4
4853,33.75,3
4854,33.75,1
10811,33.75,1
10812,33.75,3
10222,33.75,3
10223,33.75,1
11449,33.75,1
11450,33.75,3
8216,33.75,4
9223,33.75,4
7122,33.75,4
11538,33.75,1
11539,33.75,3
9231,33.75,3
9232,33.75,1
9332,33.75,3
9333,33.75,1
8423,33.75,4
11501,33.75,2
11502,33.75,2
2801,33.75,4
4062,33.75,1
4063,33.75,3
4064,33.75,4
7233,33.75,3
7234,33.75,1
3715,33.75,4
8155,33.75,1
8156,33.75,3
2777,33.75,4
6351,33.8,3
6352,33.8,2
7098,33.8,1
7099,33.8,4
6036,33.8,5
9081,33.8,5
8265,33.8,3
8266,33.8,2
5166,33.8,2
5167,33.8,3
5079,33.8,4
5080,33.8,1
2573,33.8,5
3706,34.0,1
3707,34.0,3
2179,34.0,3
8521,34.0,2
8522,34.0,1
1377,34.0,3
5205,34.0,4
469,34.0,3
802,34.0,5
1393,34.0,3
8283,34.0,3
8284,34.0,2
2793,34.0,3
7459,34.0,4
2087,34.0,1
2088,34.0,2
9469,34.0,3
1107,34.0,3
5174,34.0,4
9247,34.0,3
9248,34.0,1
8124,34.0,2
8125,34.0,2
11477,34.0,2
11478,34.0,2
425,34.0,1
426,34.0,3
8180,34.0,3
8181,34.0,1
10147,34.0,3
10925,34.0,1
10926,34.0,3
9405,34.0,3
10116,34.0,5
9239,34.0,4
11867,34.0,1
11868,34.0,2
10799,34.0,2
10800,34.0,1
9481,34.0,4
8140,34.0,3
8141,34.0,1
4931,34.0,2
4932,34.0,1
8192,34.0,4
9988,34.0,3
9987,34.0,4
9175,34.0,3
5092,34.0,3
5085,34.0,1
5086,34.0,2
4943,34.0,3
9354,34.0,2
9355,34.0,1
9229,34.0,2
9230,34.0,1
10858,34.0,1
10859,34.0,2
10132,34.0,3
2895,34.0,3
10991,34.0,1
10992,34.0,3
10112,34.0,4
7450,34.0,5
10794,34.0,1
10795,34.0,2
9245,34.0,1
9246,34.0,3
699,34.0,3
9096,34.0,3
9097,34.0,1
10130,34.0,3
10131,34.0,2
6322,34.0,3
3920,34.0,3
4056,34.0,2
4057,34.0,1
7258,34.0,2
7259,34.0,1
1831,34.0,3
1832,34.0,1
4871,34.0,3
4872,34.0,2
7315,34.0,2
7316,34.0,1
9210,34.0,1
9211,34.0,2
7317,34.0,2
7318,34.0,1
4904,34.0,3
7175,34.0,2
7176,34.0,1
9142,34.0,2
9143,34.0,2
1234,34.0,5
2657,34.0,3
2658,34.0,1
2785,34.0,2
2786,34.0,1
2877,34.0,2
2878,34.0,1
10898,34.0,3
10899,34.0,1
5900,34.0,1
5901,34.0,3
10815,34.0,1
10816,34.0,2
693,34.0,3
4917,34.2,4
4918,34.2,1
9344,34.2,1
9345,34.2,4
3723,34.2,3
3724,34.2,2
7238,34.2,3
7239,34.2,2
2797,34.2,5
1335,34.2,1
1336,34.2,4
9103,34.2,1
9104,34.2,4
4053,34.25,4
3899,34.25,4
1245,34.25,4
10125,34.25,3
10126,34.25,1
5139,34.25,4
6302,34.25,3
6303,34.25,1
5149,34.25,3
5150,34.25,1
11451,34.25,4
10216,34.25,2
10217,34.25,2
10184,34.25,4
393,34.25,4
7167,34.25,1
7168,34.25,3
1144,34.25,2
1145,34.25,2
4808,34.25,3
4809,34.25,1
2779,34.25,4
5165,34.25,4
5172,34.25,1
5173,34.25,3
6067,34.25,1
6068,34.25,3
1871,34.333333333333336,3
5199,34.333333333333336,2
5200,34.333333333333336,1
114,34.333333333333336,3
10133,34.333333333333336,2
10134,34.333333333333336,1
10156,34.333333333333336,1
10157,34.333333333333336,2
6268,34.333333333333336,3
10136,34.333333333333336,3
5931,34.333333333333336,1
5932,34.333333333333336,2
10150,34.333333333333336,1
10151,34.333333333333336,2
2794,34.333333333333336,3
9974,34.333333333333336,3
213,34.333333333333336,3
8329,34.333333333333336,1
8330,34.333333333333336,2
5125,34.333333333333336,3
8069,34.333333333333336,3
10970,34.333333333333336,1
10971,34.333333333333336,2
2812,34.333333333333336,3
2009,34.333333333333336,3
10984,34.333333333333336,1
10985,34.333333333333336,2
11499,34.333333333333336,2
11500,34.333333333333336,1
2025,34.333333333333336,3
10813,34.333333333333336,1
10814,34.333333333333336,2
10120,34.333333333333336,3
8066,34.333333333333336,3
4837,34.333333333333336,2
4838,34.333333333333336,1
3617,34.333333333333336,3
5218,34.333333333333336,1
5219,34.333333333333336,2
4887,34.333333333333336,3
4026,34.333333333333336,1
4027,34.333333333333336,2
383,34.333333333333336,2
384,34.333333333333336,1
8258,34.333333333333336,2
8259,34.333333333333336,1
11466,34.4,5
4797,34.4,4
4798,34.4,1
8067,34.4,5
11481,34.4,2
11482,34.4,3
8115,34.4,5
4025,34.4,5
9283,34.4,1
9284,34.4,4
5203,34.5,3
5204,34.5,1
2941,34.5,3
2942,34.5,1
11464,34.5,2
11465,34.5,2
8166,34.5,2
8167,34.5,2
9125,34.5,2
9126,34.5,2
7138,34.5,3
7139,34.5,1
9265,34.5,4
10838,34.5,4
3952,34.5,4
10038,34.5,4
10849,34.5,4
5128,34.5,4
6050,34.5,1
6051,34.5,3
11899,34.5,3
11900,34.5,1
7456,34.5,4
10836,34.5,1
10837,34.5,3
1249,34.5,3
1250,34.5,1
2781,34.5,4
7199,34.5,4
704,34.5,4
2970,34.6,2
2971,34.6,3
10947,34.6,2
10948,34.6,3
6331,34.6,5
6291,34.6,4
6292,34.6,1
799,34.666666666666664,3
4073,34.666666666666664,1
4074,34.666666666666664,2
9154,34.666666666666664,2
9155,34.666666666666664,1
9133,34.666666666666664,2
9134,34.666666666666664,1
4839,34.666666666666664,2
4840,34.666666666666664,1
10921,34.666666666666664,2
10922,34.666666666666664,1
7480,34.666666666666664,1
7481,34.666666666666664,2
11467,34.666666666666664,3
7453,34.666666666666664,3
6277,34.666666666666664,2
6278,34.666666666666664,1
4813,34.666666666666664,1
4814,34.666666666666664,2
5117,34.666666666666664,2
5118,34.666666666666664,1
11520,34.666666666666664,3
10070,34.666666666666664,2
10071,34.666666666666664,1
10074,34.666666666666664,2
10075,34.666666666666664,1
6298,34.666666666666664,3
3699,34.666666666666664,1
3700,34.666666666666664,2
2814,34.666666666666664,3
6097,34.666666666666664,3
2863,34.666666666666664,3
8256,34.666666666666664,1
8257,34.666666666666664,2
1882,34.666666666666664,2
1883,34.666666666666664,1
8540,34.75,4
4831,34.75,3
4832,34.75,1
3921,34.75,4
9290,34.75,1
9291,34.75,3
11471,34.75,2
11472,34.75,2
10208,34.75,1
10209,34.75,3
2811,34.75,4
11903,34.75,3
11904,34.75,1
10210,34.75,4
9217,34.75,4
9202,34.75,2
9203,34.75,2
10089,34.75,1
10090,34.75,3
10989,34.75,2
10990,34.75,2
11485,34.75,1
11486,34.75,3
8158,34.75,1
8159,34.75,3
7408,34.75,3
7409,34.75,1
1987,34.75,4
225,34.8,5
6157,34.8,5
11891,34.8,5
10067,34.8,5
11892,34.8,2
11893,34.8,3
8335,34.8,4
8336,34.8,1
10968,34.8,5
7275,34.8,3
7276,34.8,2
1809,35.0,1
1810,35.0,2
8541,35.0,3
8542,35.0,1
9289,35.0,4
10008,35.0,1
10009,35.0,2
10113,35.0,4
10796,35.0,3
6299,35.0,4
5111,35.0,3
5112,35.0,1
10010,35.0,2
10011,35.0,1
5957,35.0,4
9489,35.0,5
9046,35.0,3
9047,35.0,2
2769,35.0,3
11854,35.0,2
11855,35.0,2
1888,35.0,1
1889,35.0,2
11521,35.0,3
10855,35.0,1
10856,35.0,2
10974,35.0,2
10975,35.0,1
10851,35.0,2
10852,35.0,1
10072,35.0,4
3939,35.0,4
10923,35.0,1
10924,35.0,3
10919,35.0,2
10920,35.0,1
5170,35.0,4
1812,35.0,3
6276,35.0,3
1279,35.0,3
2137,35.2,3
2138,35.2,2
11523,35.2,3
11524,35.2,2
2614,35.2,5
8138,35.25,2
8139,35.25,2
7448,35.25,4
11504,35.25,1
11505,35.25,3
11468,35.25,4
10928,35.25,4
7101,35.25,2
7102,35.25,2
1969,35.25,3
1970,35.25,1
7236,35.25,1
7237,35.25,3
2677,35.25,4
5160,35.333333333333336,3
4937,35.333333333333336,1
4938,35.333333333333336,2
1984,35.333333333333336,3
8147,35.333333333333336,1
8148,35.333333333333336,2
6265,35.333333333333336,3
5103,35.333333333333336,3
11869,35.333333333333336,2
11870,35.333333333333336,1
10015,35.333333333333336,2
10016,35.333333333333336,1
11469,35.333333333333336,2
11470,35.333333333333336,1
761,35.333333333333336,3
10848,35.333333333333336,3
12089,35.333333333333336,1
12090,35.333333333333336,2
12091,35.333333333333336,1
12092,35.333333333333336,2
5126,35.333333333333336,2
5127,35.333333333333336,1
9360,35.333333333333336,3
11897,35.333333333333336,1
11898,35.333333333333336,2
11475,35.333333333333336,1
11476,35.333333333333336,2
11462,35.333333333333336,3
10789,35.333333333333336,3
10938,35.333333333333336,2
10939,35.333333333333336,1
7158,35.333333333333336,3
11463,35.333333333333336,3
6041,35.333333333333336,3
7232,35.333333333333336,3
3903,35.333333333333336,2
3904,35.333333333333336,1
3949,35.333333333333336,2
3950,35.333333333333336,1
3746,35.333333333333336,2
3747,35.333333333333336,1
10063,35.4,2
10064,35.4,3
10876,35.4,3
10877,35.4,2
4723,35.4,2
4724,35.4,3
11856,35.5,1
11857,35.5,3
10834,35.5,1
10835,35.5,3
5115,35.5,4
9242,35.5,3
9243,35.5,1
2821,35.5,4
11889,35.6,4
11890,35.6,1
9488,35.6,5
9088,35.6,4
9089,35.6,1
5216,35.6,1
5217,35.6,4
10012,35.666666666666664,3
10013,35.666666666666664,2
10014,35.666666666666664,1
2894,35.666666666666664,3
1263,35.666666666666664,3
10850,35.666666666666664,3
10069,35.666666666666664,3
1278,35.666666666666664,3
11865,35.666666666666664,2
11866,35.666666666666664,1
5077,35.666666666666664,3
7447,35.666666666666664,3
8153,35.75,1
8154,35.75,3
4939,35.75,1
4940,35.75,3
10017,35.75,2
10018,35.75,2
5097,35.75,4
3902,35.75,4
9191,35.75,2
9192,35.75,2
10887,35.8,3
10888,35.8,2
10143,36.0,3
7452,36.0,3
10225,36.0,1
10226,36.0,2
2028,36.0,3
12115,37.0,1
12116,37.0,2
11552,37.0,2
11553,37.0,3
7852,37.0,3
11564,37.0,2
11565,37.0,1
10753,37.0,2
10754,37.0,1
11566,37.0,2
11567,37.0,1
11908,37.0,3
11909,37.0,1
3390,37.2,5
9506,37.25,3
9507,37.25,1
11654,37.25,3
11655,37.25,1
10568,37.25,1
10569,37.25,3
5404,37.25,2
5405,37.25,2
11024,37.333333333333336,2
11025,37.333333333333336,1
10750,37.333333333333336,3
3220,37.333333333333336,3
5551,37.333333333333336,2
5552,37.333333333333336,1
10338,37.333333333333336,1
10339,37.333333333333336,2
11782,37.333333333333336,3
4128,37.333333333333336,2
4129,37.333333333333336,1
11910,37.333333333333336,2
11911,37.333333333333336,1
11147,37.333333333333336,3
11558,37.333333333333336,1
11559,37.333333333333336,2
3218,37.333333333333336,2
3219,37.333333333333336,1
12040,37.333333333333336,3
7893,37.333333333333336,2
7894,37.333333333333336,1
11666,37.333333333333336,2
11667,37.333333333333336,1
4479,37.333333333333336,3
8795,37.333333333333336,3
4329,37.333333333333336,3
9504,37.4,4
9505,37.4,1
7540,37.4,5
7915,37.5,4
11925,37.5,2
11926,37.5,2
11922,37.5,4
11571,37.5,4
12120,37.5,3
12121,37.5,1
10585,37.5,2
10586,37.5,2
11912,37.5,3
11913,37.5,1
10318,37.5,3
10319,37.5,1
6441,37.6,2
6442,37.6,3
11674,37.6,1
11675,37.6,4
11698,37.6,5
11042,37.6,4
11043,37.6,1
11697,37.6,5
3189,37.666666666666664,3
11699,37.666666666666664,3
11022,37.666666666666664,1
11023,37.666666666666664,2
578,37.666666666666664,3
7857,37.666666666666664,3
8719,37.666666666666664,3
3294,37.666666666666664,3
11556,37.666666666666664,2
11557,37.666666666666664,1
8897,37.666666666666664,2
8898,37.666666666666664,1
11923,37.666666666666664,3
12041,37.666666666666664,3
9011,37.666666666666664,1
9012,37.666666666666664,2
11924,37.666666666666664,3
8936,37.666666666666664,3
11771,37.666666666666664,1
11772,37.666666666666664,2
11262,37.666666666666664,3
7858,37.666666666666664,1
7859,37.666666666666664,2
8940,37.666666666666664,3
11790,37.666666666666664,3
10346,37.666666666666664,2
10347,37.666666666666664,1
2414,37.666666666666664,3
8950,37.666666666666664,1
8951,37.666666666666664,2
1543,37.666666666666664,2
1544,37.666666666666664,1
5545,37.666666666666664,3
11281,37.666666666666664,3
11795,37.666666666666664,3
11765,37.666666666666664,1
11766,37.666666666666664,2
6890,37.666666666666664,3
12140,37.666666666666664,1
12141,37.666666666666664,2
6652,37.666666666666664,3
4539,37.666666666666664,3
7896,37.666666666666664,3
5254,37.666666666666664,3
2376,37.75,4
8047,37.75,4
11323,37.75,4
11672,37.75,2
11673,37.75,2
11650,37.75,2
11651,37.75,2
8913,37.75,1
8914,37.75,3
8717,37.75,3
8718,37.75,1
7721,37.75,3
7722,37.75,1
6888,37.8,5
5726,37.8,5
3381,37.8,5
11927,37.8,3
11928,37.8,2
875,38.0,3
8567,38.0,4
9680,38.0,1
9681,38.0,4
5537,38.0,4
8694,38.0,1
8695,38.0,2
8899,38.0,3
5599,38.0,3
5600,38.0,2
12144,38.0,3
8710,38.0,1
8711,38.0,2
6424,38.0,2
6425,38.0,1
5501,38.0,2
5502,38.0,1
11920,38.0,4
10433,38.0,1
10434,38.0,2
11921,38.0,3
6897,38.0,4
9525,38.0,3
11435,38.0,1
11436,38.0,2
3386,38.0,3
11755,38.0,3
11263,38.0,2
11264,38.0,2
9813,38.0,3
11773,38.0,4
3045,38.0,2
3046,38.0,1
5889,38.0,3
6563,38.0,1
6564,38.0,2
7824,38.0,1
7825,38.0,2
9807,38.0,4
9808,38.0,1
11970,38.0,2
11971,38.0,2
10738,38.0,2
10739,38.0,1
7532,38.0,3
10309,38.0,4
11685,38.0,4
1497,38.0,3
7729,38.0,2
7730,38.0,1
8580,38.0,4
8581,38.0,1
8602,38.0,2
8603,38.0,1
2394,38.0,3
2395,38.0,1
11168,38.2,3
11169,38.2,2
9931,38.2,3
9932,38.2,2
8571,38.2,5
10322,38.2,4
10323,38.2,1
12026,38.25,4
11133,38.25,2
11134,38.25,2
9929,38.25,3
9930,38.25,1
2381,38.25,4
2421,38.25,4
9814,38.25,2
9815,38.25,2
2286,38.25,4
10286,38.25,2
10287,38.25,2
8561,38.25,1
8562,38.25,3
2412,38.25,4
2216,38.25,1
2217,38.25,3
5522,38.25,4
7899,38.25,3
7900,38.25,1
9512,38.333333333333336,2
9513,38.333333333333336,1
6434,38.333333333333336,2
6435,38.333333333333336,1
3318,38.333333333333336,3
5592,38.333333333333336,3
11159,38.333333333333336,3
8557,38.333333333333336,2
8558,38.333333333333336,1
11148,38.333333333333336,3
8698,38.333333333333336,1
8699,38.333333333333336,2
8569,38.333333333333336,2
8570,38.333333333333336,1
9517,38.333333333333336,3
9922,38.333333333333336,2
9923,38.333333333333336,1
1465,38.333333333333336,3
10612,38.333333333333336,2
10613,38.333333333333336,1
11947,38.333333333333336,2
11948,38.333333333333336,1
1495,38.333333333333336,3
12072,38.333333333333336,1
12073,38.333333333333336,2
9799,38.333333333333336,3
7862,38.333333333333336,3
1749,38.333333333333336,2
1750,38.333333333333336,1
299,38.333333333333336,3
876,38.333333333333336,3
4379,38.333333333333336,3
11309,38.333333333333336,3
4378,38.333333333333336,3
8964,38.333333333333336,3
11968,38.333333333333336,2
11969,38.333333333333336,1
11649,38.333333333333336,3
10454,38.333333333333336,1
10455,38.333333333333336,2
6747,38.333333333333336,3
5585,38.333333333333336,3
10446,38.333333333333336,3
6515,38.333333333333336,1
6516,38.333333333333336,2
6581,38.333333333333336,1
6582,38.333333333333336,2
5384,38.333333333333336,2
5385,38.333333333333336,1
3049,38.333333333333336,3
5406,38.4,2
5407,38.4,3
8572,38.4,5
4320,38.4,4
4321,38.4,1
5517,38.4,2
5518,38.4,3
4372,38.4,5
3013,38.5,4
10310,38.5,3
10311,38.5,1
11135,38.5,2
11136,38.5,2
3213,38.5,3
3214,38.5,1
6971,38.5,1
6972,38.5,3
11787,38.5,1
11788,38.5,3
11950,38.5,2
11951,38.5,2
9537,38.5,3
9538,38.5,1
7868,38.5,3
7869,38.5,1
6911,38.5,4
5821,38.5,3
5822,38.5,1
10320,38.5,2
10321,38.5,2
10317,38.5,4
3572,38.5,3
3573,38.5,1
3530,38.5,4
5436,38.5,4
11916,38.6,4
11917,38.6,1
1025,38.6,3
1026,38.6,2
5660,38.666666666666664,2
5661,38.666666666666664,1
3391,38.666666666666664,3
7907,38.666666666666664,1
7908,38.666666666666664,2
10741,38.666666666666664,3
11678,38.666666666666664,2
11679,38.666666666666664,1
11703,38.666666666666664,1
11704,38.666666666666664,2
11918,38.666666666666664,2
11919,38.666666666666664,1
4578,38.666666666666664,3
10307,38.666666666666664,1
10308,38.666666666666664,2
4503,38.666666666666664,3
4458,38.666666666666664,3
7918,38.666666666666664,1
7919,38.666666666666664,2
6749,38.666666666666664,3
11949,38.666666666666664,3
8818,38.666666666666664,3
2263,38.666666666666664,3
11039,38.666666666666664,1
11040,38.666666666666664,2
2329,38.666666666666664,3
4353,38.666666666666664,3
6750,38.666666666666664,3
10344,38.666666666666664,2
10345,38.666666666666664,1
12118,38.666666666666664,2
12119,38.666666666666664,1
11793,38.666666666666664,3
9795,38.666666666666664,2
9796,38.666666666666664,1
11798,38.666666666666664,3
5540,38.666666666666664,3
5591,38.666666666666664,3
2262,38.666666666666664,3
7028,38.666666666666664,2
7029,38.666666666666664,1
11139,38.666666666666664,3
11158,38.666666666666664,3
4701,38.666666666666664,3
3552,38.666666666666664,3
5584,38.666666666666664,3
5782,38.666666666666664,3
3339,38.666666666666664,2
3340,38.666666666666664,1
10463,38.666666666666664,3
4685,38.666666666666664,3
4608,38.666666666666664,3
7751,38.666666666666664,3
5462,38.75,1
5463,38.75,3
4659,38.75,4
4389,38.75,4
12074,38.75,1
12075,38.75,3
11284,38.75,3
11285,38.75,1
7710,38.75,4
9804,38.75,1
9805,38.75,3
11914,38.75,3
11915,38.75,1
5438,38.75,2
5439,38.75,2
488,38.75,4
3212,38.75,4
5733,38.8,5
6979,38.8,1
6980,38.8,4
7582,38.8,2
7583,38.8,3
7562,38.8,4
7563,38.8,1
1478,39.0,4
5834,39.0,4
7572,39.0,1
7573,39.0,2
10579,39.0,1
10580,39.0,2
3215,39.0,4
6422,39.0,3
8826,39.0,3
7521,39.0,3
9501,39.0,1
9502,39.0,2
8690,39.0,1
8691,39.0,2
9495,39.0,2
9496,39.0,3
